Elapsed Time,Plants Total,Plants Alive,Plants Alive Percent,Plants Avg Age Percent,Plants Mature,Plants Mature Percent,Plants Avg Mutations,Plants Pos Thrive,Plants Pos Thrive Percent,Plants Avg Thrive,Plants Carrying,Plants Carrying Percent,Plants Self-Pollinated,Plants Self-Pollinated Percent,Plants Repro on CD, Plants Repro on CD Percent
0:06:21,690,553,0.8014493,0.8226764,448,0.8101266,3.59132,418,0.755877,0.06743932,174,0.3146474,25,0.1436782,100,0.1808318
0:06:22,691,552,0.7988423,0.8227581,447,0.8097826,3.567029,417,0.7554348,0.06645129,172,0.3115942,24,0.1395349,101,0.182971
0:06:23,687,555,0.8078603,0.8241243,451,0.8126126,3.6,420,0.7567568,0.06703158,175,0.3153153,25,0.1428571,102,0.1837838
0:06:24,683,558,0.8169839,0.825121,455,0.8154122,3.59319,423,0.7580645,0.0679827,175,0.3136201,26,0.1485714,105,0.188172
0:06:25,683,562,0.8228404,0.8256932,457,0.8131673,3.619217,426,0.7580071,0.06850491,173,0.3078292,27,0.1560694,110,0.1957295
0:06:26,684,566,0.8274854,0.8265938,459,0.810954,3.618375,429,0.7579505,0.06789071,171,0.3021201,26,0.1520468,113,0.1996466
0:06:27,695,574,0.8258993,0.8241804,456,0.7944251,3.560976,437,0.761324,0.06880677,161,0.2804878,27,0.1677019,124,0.2160279
0:06:28,700,583,0.8328571,0.8239594,454,0.7787307,3.524871,443,0.7598628,0.06987734,149,0.2555746,24,0.1610738,135,0.2315609
0:06:29,704,591,0.8394886,0.8238653,455,0.7698815,3.507614,450,0.7614213,0.06945076,143,0.2419628,23,0.1608392,145,0.2453469
0:06:30,706,598,0.8470255,0.8240469,460,0.7692308,3.493311,458,0.7658863,0.07062253,138,0.2307692,22,0.1594203,152,0.2541806
0:06:32,702,597,0.8504273,0.8249913,458,0.7671692,3.514238,456,0.7638191,0.06929573,138,0.2311558,22,0.1594203,149,0.2495812
0:06:33,711,604,0.8495077,0.8236892,456,0.7549669,3.488411,463,0.7665563,0.07057611,128,0.2119205,21,0.1640625,155,0.2566225
0:06:34,709,605,0.8533145,0.8238763,457,0.7553719,3.494215,465,0.768595,0.07190977,125,0.2066116,22,0.176,158,0.261157
0:06:35,709,611,0.8617771,0.8251336,463,0.7577741,3.505728,471,0.7708674,0.0713186,128,0.2094926,25,0.1953125,158,0.2585925
0:06:36,707,610,0.8628005,0.8253505,460,0.7540984,3.501639,468,0.7672131,0.07037673,128,0.2098361,25,0.1953125,156,0.2557377
0:06:37,712,612,0.8595505,0.825103,456,0.7450981,3.488562,470,0.7679738,0.07169338,123,0.2009804,23,0.1869919,157,0.2565359
0:06:38,718,616,0.8579387,0.826447,460,0.7467533,3.516234,472,0.7662337,0.07225772,122,0.1980519,22,0.1803279,159,0.2581169
0:06:39,723,621,0.8589212,0.8258125,464,0.747182,3.497585,481,0.7745572,0.07410781,124,0.1996779,22,0.1774193,165,0.2657005
0:06:40,721,623,0.8640777,0.8271623,465,0.7463884,3.532905,481,0.7720706,0.07318901,123,0.1974318,22,0.1788618,168,0.2696629
0:06:41,727,628,0.863824,0.8271417,469,0.7468153,3.531847,485,0.772293,0.07165693,116,0.1847134,20,0.1724138,174,0.2770701
0:06:42,726,627,0.8636364,0.828402,469,0.7480064,3.54067,485,0.7735247,0.07194039,113,0.1802233,20,0.1769911,177,0.2822967
0:06:43,728,627,0.8612638,0.8288354,467,0.7448166,3.553429,486,0.7751196,0.07175662,110,0.1754386,18,0.1636364,176,0.2807018
0:06:44,728,631,0.8667582,0.828912,466,0.7385103,3.561014,490,0.7765452,0.07161969,111,0.1759112,18,0.1621622,176,0.2789223
0:06:45,729,629,0.8628258,0.829092,464,0.7376788,3.575517,488,0.7758347,0.0721747,111,0.1764706,17,0.1531532,177,0.281399
0:06:46,734,625,0.8514987,0.8285612,461,0.7376,3.5664,488,0.7808,0.07316608,113,0.1808,17,0.1504425,175,0.28
0:06:47,736,623,0.8464674,0.8292736,460,0.7383628,3.556982,488,0.7833066,0.07395164,113,0.1813804,16,0.1415929,174,0.2792937
0:06:48,740,624,0.8432432,0.8290302,458,0.7339743,3.543269,490,0.7852564,0.074328,111,0.1778846,16,0.1441441,176,0.2820513
0:06:49,738,622,0.8428184,0.8300629,461,0.7411575,3.573955,488,0.7845659,0.07442754,116,0.1864952,20,0.1724138,172,0.2765273
0:06:50,739,619,0.8376184,0.8305317,460,0.7431341,3.576737,486,0.7851373,0.07556501,119,0.1922456,21,0.1764706,168,0.2714055
0:06:51,737,616,0.8358209,0.8300865,454,0.737013,3.530844,485,0.7873377,0.07597931,112,0.1818182,18,0.1607143,170,0.275974
0:06:52,733,610,0.8321965,0.83044,450,0.7377049,3.532787,480,0.7868853,0.07628965,115,0.1885246,18,0.1565217,167,0.2737705
0:06:53,736,609,0.8274456,0.8306513,448,0.7356322,3.533662,481,0.7898194,0.07711054,115,0.1888342,18,0.1565217,163,0.2676519
0:06:54,738,609,0.8252032,0.8304973,448,0.7356322,3.541872,480,0.7881773,0.07637639,117,0.1921182,18,0.1538462,162,0.2660098
0:06:55,737,607,0.8236092,0.8307912,444,0.7314662,3.576606,480,0.7907743,0.07686652,118,0.1943987,18,0.1525424,162,0.2668863
0:06:56,739,607,0.8213803,0.8311459,451,0.7429984,3.579901,482,0.7940692,0.07680023,126,0.2075783,18,0.1428571,157,0.2586491
0:06:57,742,607,0.8180593,0.8321322,459,0.7561779,3.593081,482,0.7940692,0.07776242,133,0.2191104,18,0.1353384,158,0.2602966
0:06:58,741,604,0.8151147,0.8324069,463,0.7665563,3.594371,478,0.7913907,0.07682836,144,0.2384106,20,0.1388889,152,0.2516556
0:06:59,742,598,0.8059299,0.8323382,468,0.7826087,3.633779,475,0.7943144,0.07748649,163,0.2725753,24,0.1472393,140,0.2341137
0:07:00,741,595,0.802969,0.8330197,470,0.789916,3.67563,474,0.7966387,0.07809877,169,0.2840336,25,0.147929,135,0.2268908
0:07:01,743,593,0.7981157,0.8333659,469,0.7908937,3.698145,473,0.7976391,0.07861479,171,0.2883643,26,0.1520468,132,0.222597
0:07:02,741,588,0.7935222,0.8329043,469,0.797619,3.670068,468,0.7959183,0.0791309,179,0.3044218,26,0.1452514,125,0.212585
0:07:03,741,587,0.7921727,0.8326432,472,0.8040886,3.669506,468,0.7972743,0.08004079,187,0.318569,29,0.1550802,123,0.20954
0:07:04,736,586,0.7961956,0.8330732,476,0.8122867,3.667236,468,0.7986348,0.08122946,196,0.334471,29,0.1479592,116,0.1979522
0:07:05,740,586,0.7918919,0.8325893,474,0.8088737,3.612628,467,0.7969283,0.08007769,193,0.3293515,24,0.1243523,117,0.1996587
0:07:06,738,582,0.7886179,0.8328038,473,0.8127148,3.609966,464,0.7972509,0.08036096,194,0.3333333,24,0.1237113,116,0.1993127
0:07:07,737,585,0.7937585,0.8333789,476,0.8136752,3.606838,465,0.7948718,0.079832,195,0.3333333,22,0.1128205,115,0.1965812
0:07:08,735,583,0.7931973,0.834039,475,0.8147513,3.619211,464,0.7958834,0.07972996,193,0.3310463,23,0.119171,114,0.1955403
0:07:09,735,582,0.7918367,0.8340423,476,0.8178694,3.594502,462,0.7938144,0.07988738,194,0.3333333,23,0.1185567,105,0.1804124
0:07:10,732,583,0.7964481,0.8338004,476,0.8164666,3.586621,462,0.7924528,0.08213045,194,0.3327616,25,0.128866,107,0.1835334
0:07:11,732,584,0.7978142,0.8349113,483,0.8270548,3.599315,465,0.7962329,0.0822449,200,0.3424658,26,0.13,106,0.1815068
0:07:12,732,584,0.7978142,0.8353695,487,0.8339041,3.607877,467,0.7996575,0.08232066,205,0.3510274,27,0.1317073,104,0.1780822
0:07:13,729,587,0.8052126,0.8362741,490,0.834753,3.599659,470,0.8006814,0.08206664,206,0.350937,27,0.131068,103,0.1754685
0:07:14,727,588,0.8088033,0.8365353,493,0.8384354,3.598639,472,0.8027211,0.08312886,206,0.3503401,28,0.1359223,103,0.1751701
0:07:15,728,588,0.8076923,0.8357697,490,0.8333333,3.593537,469,0.797619,0.08198275,200,0.3401361,28,0.14,107,0.1819728
0:07:16,720,587,0.8152778,0.8371853,491,0.8364565,3.609881,467,0.7955707,0.08235808,204,0.3475298,31,0.1519608,103,0.1754685
0:07:17,718,587,0.8175488,0.8372729,488,0.8313458,3.614991,466,0.7938671,0.08116143,200,0.3407155,30,0.15,106,0.1805792
0:07:18,720,587,0.8152778,0.8376216,487,0.8296422,3.643952,467,0.7955707,0.08210263,201,0.3424191,30,0.1492537,109,0.18569
0:07:19,718,587,0.8175488,0.8384491,486,0.8279387,3.647359,467,0.7955707,0.08141708,199,0.3390119,30,0.1507538,109,0.18569
0:07:20,719,591,0.821975,0.8388669,487,0.8240271,3.661591,469,0.7935702,0.08168833,194,0.3282572,30,0.1546392,115,0.1945854
0:07:21,721,590,0.8183079,0.8385262,486,0.8237288,3.650847,472,0.8,0.08196153,195,0.3305085,31,0.1589744,117,0.1983051
0:07:22,723,595,0.8229599,0.8380653,485,0.8151261,3.628572,476,0.8,0.08232072,191,0.3210084,29,0.1518325,120,0.2016807
0:07:23,722,594,0.8227147,0.8393323,484,0.8148148,3.658249,476,0.8013468,0.08315074,190,0.3198653,28,0.1473684,120,0.2020202
0:07:24,724,598,0.8259668,0.8400854,487,0.8143812,3.667224,477,0.7976589,0.08316817,185,0.3093646,28,0.1513513,125,0.2090301
